,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
3597,g8f6,g7c3,r1b1k1nr/p3ppbp/2pp2p1/8/1PP2B2/4P3/q4PPP/1R1QKBNR b Kkq - 0 10,3.04,b,ab71110e-e459-11ee-ba9f-6cfe544c0428,timeout,60
3598,d2d3,d2d4,2r1kbnr/ppqbpppp/2np4/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w k - 6 7,0.43999999999999995,w,fa04c805-e45e-11ee-ba9f-6cfe544c0428,win,60
3599,d1b3,d3d4,2r1kb1r/ppqb1p1p/2np1pp1/2p5/2P5/2NP1NP1/PP2PPBP/R2Q1RK1 w k - 0 10,0.3699999999999999,w,fa04c805-e45e-11ee-ba9f-6cfe544c0428,win,60
3600,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,9538af81-e45f-11ee-ba9f-6cfe544c0428,win,60
3601,b1d2,g1f3,rnbqkb1r/ppp2ppp/5n2/4p3/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 0 5,0.5700000000000001,w,9538af81-e45f-11ee-ba9f-6cfe544c0428,win,60
3602,g1f3,d1a4,rnbqk2r/ppp2ppp/5n2/4p3/1bPp4/3P2P1/PP1NPPBP/R1BQK1NR w KQkq - 2 6,3.5599999999999996,w,9538af81-e45f-11ee-ba9f-6cfe544c0428,win,60
3603,d1b3,f3e5,rnbq1rk1/ppp2ppp/5n2/4p3/1bPp4/3P1NP1/PP1NPPBP/R1BQK2R w KQ - 4 7,1.7,w,9538af81-e45f-11ee-ba9f-6cfe544c0428,win,60
3604,f3g5,a2a3,rnb2rk1/ppp2ppp/3q1n2/4p3/1bPp4/1Q1P1NP1/PP1NPPBP/R1B1K2R w KQ - 6 8,0.48,w,9538af81-e45f-11ee-ba9f-6cfe544c0428,win,60
3605,c4d5,d2d4,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.44000000000000006,w,658c97f1-e460-11ee-ba9f-6cfe544c0428,timeout,60
3606,h3g2,g1f3,rn1qkb1r/ppp2ppp/3p1n2/4p3/2P5/2N3PB/PP1PPP1P/R1BQK1NR w KQkq - 1 6,0.40000000000000036,w,27af8961-e461-11ee-ba9f-6cfe544c0428,win,60
3607,g2b7,g1f3,rn1qk2r/ppp1bppp/3p1n2/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 7,0.5300000000000002,w,27af8961-e461-11ee-ba9f-6cfe544c0428,win,60
3608,d1b3,d2d4,r1q1k1nr/pppbppbp/2np2p1/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 6 7,0.9299999999999999,w,9fc284fb-e461-11ee-ba9f-6cfe544c0428,checkmated,60
3609,b1c3,d2d4,rnbqkbnr/pp3ppp/8/2pp4/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.62,w,cc0208ff-e461-11ee-ba9f-6cfe544c0428,win,60
3610,e1g1,d2d4,rnbqk2r/pp2bppp/5n2/2pp4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 4 7,0.8500000000000001,w,cc0208ff-e461-11ee-ba9f-6cfe544c0428,win,60
3611,d2d3,d2d4,rnbq1rk1/pp2bppp/5n2/2pp4/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 6 8,0.98,w,cc0208ff-e461-11ee-ba9f-6cfe544c0428,win,60
3612,b3d1,f3g5,rn1q1rk1/p3bppp/1p2bn2/2pp4/8/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 0 10,0.71,w,cc0208ff-e461-11ee-ba9f-6cfe544c0428,win,60
3613,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,3f5be9a3-e462-11ee-ba9f-6cfe544c0428,timeout,60
3614,c4d5,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.4,w,3f5be9a3-e462-11ee-ba9f-6cfe544c0428,timeout,60
3615,b1c3,d2d4,rnbqkb1r/pp2pppp/2p5/3n4/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.35,w,3f5be9a3-e462-11ee-ba9f-6cfe544c0428,timeout,60
3616,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,de48933a-e462-11ee-ba9f-6cfe544c0428,checkmated,60
3617,c4d5,g1f3,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.45999999999999996,w,de48933a-e462-11ee-ba9f-6cfe544c0428,checkmated,60
3618,b3d1,d2d4,rn1qkb1r/p1p2ppp/1p2bn2/3p4/8/1QN3P1/PP1PPPBP/R1B1K1NR w KQkq - 0 7,0.52,w,de48933a-e462-11ee-ba9f-6cfe544c0428,checkmated,60
3619,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.35,w,c2731ed3-e468-11ee-ba9f-6cfe544c0428,checkmated,60
3620,c2c4,d2d4,rnbqkbnr/pppp1pp1/8/4p2p/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.41,w,c2731ed3-e468-11ee-ba9f-6cfe544c0428,checkmated,60
3621,d1b3,g1f3,r1bqkbnr/p1pp1pp1/1pn5/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 7,1.1700000000000002,w,c2731ed3-e468-11ee-ba9f-6cfe544c0428,checkmated,60
3622,d2d3,b3d1,r2qkbnr/pbpp1pp1/1pn5/4p3/2P5/1QN3P1/PP1PPPBP/R1B1K1NR w KQkq - 2 8,2.83,w,c2731ed3-e468-11ee-ba9f-6cfe544c0428,checkmated,60
3623,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.33999999999999997,w,44eb3c5e-e469-11ee-ba9f-6cfe544c0428,win,60
3624,c2c4,g1f3,rnbqkb1r/ppp1pppp/5n2/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.30000000000000004,w,44eb3c5e-e469-11ee-ba9f-6cfe544c0428,win,60
3625,g1f3,c4d5,r1bqkb1r/ppp1pppp/2n2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.53,w,44eb3c5e-e469-11ee-ba9f-6cfe544c0428,win,60
3626,b1d2,b2b4,r2qkb1r/ppp2ppp/2n2n2/4pb2/2Pp4/3P1NP1/PP2PPBP/RNBQ1RK1 w kq - 1 7,0.71,w,44eb3c5e-e469-11ee-ba9f-6cfe544c0428,win,60
3627,f3g5,b2b4,r2qkb1r/ppp2ppp/2n2nb1/4p3/2Pp4/3P1NP1/PP1NPPBP/R1BQ1RK1 w kq - 3 8,1.77,w,44eb3c5e-e469-11ee-ba9f-6cfe544c0428,win,60
3628,g5e4,b2b4,r2qk2r/ppp1bppp/2n2nb1/4p1N1/2Pp4/3P2P1/PP1NPPBP/R1BQ1RK1 w kq - 5 9,0.43000000000000005,w,44eb3c5e-e469-11ee-ba9f-6cfe544c0428,win,60
3629,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,f25ca269-e469-11ee-ba9f-6cfe544c0428,win,60
3630,d1b3,c1g5,r1bq1rk1/ppp2ppp/2nb1n2/4p3/8/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 9,0.38,w,f25ca269-e469-11ee-ba9f-6cfe544c0428,win,60
3631,c1g5,c1e3,r1bq1rk1/ppp2pp1/2nb1n1p/4p3/8/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 0 10,4.37,w,f25ca269-e469-11ee-ba9f-6cfe544c0428,win,60
3632,f3g5,a1b1,rnb2rk1/ppq2pbp/2pp1np1/4p3/2P5/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 2 9,0.35,w,4fd9118b-e470-11ee-ba9f-6cfe544c0428,resigned,60
3633,g5e4,b3a3,r1b2rk1/ppqn1pbp/2pp1np1/4p1N1/2P5/1QNP2P1/PP2PPBP/R1B2RK1 w - - 4 10,0.54,w,4fd9118b-e470-11ee-ba9f-6cfe544c0428,resigned,60
3634,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,87e1b4e0-e470-11ee-ba9f-6cfe544c0428,win,60
3635,b1c3,d2d4,rnbqkbnr/pp3ppp/8/3pp3/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.52,w,87e1b4e0-e470-11ee-ba9f-6cfe544c0428,win,60
3636,d2d3,f3g5,rn1qk2r/pp3ppp/3bbn2/3pp3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 6 8,0.64,w,87e1b4e0-e470-11ee-ba9f-6cfe544c0428,win,60
3637,c2c4,g1f3,rnbqkbnr/pp2pppp/8/2pp4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.30000000000000004,w,5be54d66-e473-11ee-ba9f-6cfe544c0428,win,60
3638,b1c3,d2d4,rnbqkbnr/pp3ppp/8/2pp4/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.7,w,5be54d66-e473-11ee-ba9f-6cfe544c0428,win,60
3639,b3b5,b3c2,rnbqkb1r/pp3ppp/5n2/3p4/2p5/1QN3P1/PP1PPPBP/R1B1K1NR w KQkq - 0 7,4.41,w,5be54d66-e473-11ee-ba9f-6cfe544c0428,win,60
3640,e1g1,d2d4,rnbq1rk1/ppppnpbp/4p1p1/8/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQ - 4 6,0.32,w,95229eb8-e473-11ee-ba9f-6cfe544c0428,checkmated,60
3641,c1e3,d3d4,rnbq1r2/ppppnpbk/4p1pp/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.5700000000000001,w,95229eb8-e473-11ee-ba9f-6cfe544c0428,checkmated,60
3642,d1c1,e3d4,rnbq1r2/pp1pnpbk/2p1p1pp/8/2P5/2NPBNP1/PP2PPBP/R2Q1RK1 w - - 0 9,0.33,w,95229eb8-e473-11ee-ba9f-6cfe544c0428,checkmated,60
3643,c1d2,d3d4,r1bq1r2/pp1pnpbk/n1p1p1pp/8/2P5/2NPBNP1/PP2PPBP/R1Q2RK1 w - - 2 10,0.55,w,95229eb8-e473-11ee-ba9f-6cfe544c0428,checkmated,60
3644,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.41000000000000003,w,287d9a7d-e484-11ee-ba9f-6cfe544c0428,resigned,60
3645,c2c4,d2d4,r1bqkbnr/ppp1pppp/2n5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.49,w,287d9a7d-e484-11ee-ba9f-6cfe544c0428,resigned,60
3646,b1c3,g1f3,r1bqkbnr/ppp2ppp/2n5/3p4/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.52,w,287d9a7d-e484-11ee-ba9f-6cfe544c0428,resigned,60
3647,d1b3,d2d4,r2qkbnr/ppp2ppp/2n1b3/3p4/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 6,0.35,w,287d9a7d-e484-11ee-ba9f-6cfe544c0428,resigned,60
3648,b3b5,g2d5,r2qkbnr/p1p2ppp/1pn1b3/3p4/8/1QN3P1/PP1PPPBP/R1B1K1NR w KQkq - 0 7,0.92,w,287d9a7d-e484-11ee-ba9f-6cfe544c0428,resigned,60
3649,g1f3,c3d5,r3kbnr/p1p2ppp/1pnqb3/1Q1p4/8/2N3P1/PP1PPPBP/R1B1K1NR w KQkq - 2 8,1.1,w,287d9a7d-e484-11ee-ba9f-6cfe544c0428,resigned,60
3650,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.44,w,f245f1d3-e484-11ee-ba9f-6cfe544c0428,win,60
3651,d1b3,d2d3,rnbqk1nr/ppp1b1pp/3p4/4pp2/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.34,w,f245f1d3-e484-11ee-ba9f-6cfe544c0428,win,60
3652,g1f3,g2b7,rnbqk2r/ppp1b1pp/3p1n2/4pp2/2P5/1QN3P1/PP1PPPBP/R1B1K1NR w KQkq - 2 6,1.02,w,f245f1d3-e484-11ee-ba9f-6cfe544c0428,win,60
3653,b7c6,f3g5,r2q1rk1/pQ1nb1pp/2ppbn2/4pp2/2P5/2NP1NP1/PP2PPBP/R1B2RK1 w - - 1 10,0.9700000000000002,w,f245f1d3-e484-11ee-ba9f-6cfe544c0428,win,60
3654,d1b3,c1e3,r1bq1rk1/pp2ppbp/2np1np1/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 0 8,0.32,w,8ad4823b-e485-11ee-ba9f-6cfe544c0428,win,60
3655,b3b7,c1d2,r2q1rk1/pp1bppbp/2np1np1/2p5/2P5/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 2 9,3.44,w,8ad4823b-e485-11ee-ba9f-6cfe544c0428,win,60
3656,c3b1,c3a4,rnbqk2r/pp3pbp/4pnp1/2p5/2Pp4/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 0 8,0.92,w,1ab6eb65-e486-11ee-ba9f-6cfe544c0428,win,60
3657,b1d2,e2e3,r1bqk2r/pp3pbp/2n1pnp1/2p5/2Pp4/3P1NP1/PP2PPBP/RNBQ1RK1 w kq - 2 9,0.69,w,1ab6eb65-e486-11ee-ba9f-6cfe544c0428,win,60
3658,c4d5,d2d4,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.52,w,c262cf79-e486-11ee-ba9f-6cfe544c0428,checkmated,60
3659,d2d3,d2d4,rnbq1rk1/pp2bppp/2p1p3/8/8/2P2NP1/P2PPPBP/R1BQ1RK1 w - - 0 9,0.45999999999999996,w,c262cf79-e486-11ee-ba9f-6cfe544c0428,checkmated,60
3660,c3c4,d3d4,rnbq1rk1/pp3ppp/2p1pb2/8/8/2PP1NP1/P3PPBP/R1BQ1RK1 w - - 1 10,4.55,w,c262cf79-e486-11ee-ba9f-6cfe544c0428,checkmated,60
3661,d2d3,d2d4,r1bqk2r/pp2bppp/2nppn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 6 7,0.39,w,bf12eb13-e487-11ee-ba9f-6cfe544c0428,resigned,60
3662,f3g5,f3d4,r1bqk2r/p3bppp/1pnppn2/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 0 8,2.21,w,bf12eb13-e487-11ee-ba9f-6cfe544c0428,resigned,60
3663,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.42,w,6b800eb8-e48d-11ee-ba9f-6cfe544c0428,win,60
3664,g1f3,c2c4,r1bqkbnr/pppp1ppp/2n5/4p3/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.83,w,6b800eb8-e48d-11ee-ba9f-6cfe544c0428,win,60
3665,c2c4,f3e5,r1bqk2r/pppp1ppp/2n2n2/2b1p3/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 6 5,1.05,w,6b800eb8-e48d-11ee-ba9f-6cfe544c0428,win,60
3666,d1b3,c3d5,r2qk2r/ppp2ppp/2np4/2b1pb2/2P3n1/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 8,0.55,w,6b800eb8-e48d-11ee-ba9f-6cfe544c0428,win,60
3667,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.37,w,8d1de9be-e492-11ee-ba9f-6cfe544c0428,win,60
3668,b1c3,d1b3,rn1qkbnr/ppp2ppp/8/3p1b2/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.48,w,8d1de9be-e492-11ee-ba9f-6cfe544c0428,win,60
3669,g7h6,g7h6,r1bqk2r/pp1pppbp/2n3pB/8/3pP3/5N2/PPP2PP1/RN1QKB1R b KQkq - 0 7,0.44999999999999973,b,df15cd15-e492-11ee-ba9f-6cfe544c0428,checkmated,60
3670,d2d3,d2d4,rn1qk1nr/pb2bppp/1pppp3/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 2 7,0.76,w,15fa8d64-e4fb-11ee-ba9f-6cfe544c0428,win,60
3671,c1g5,d3d4,r2qk1nr/pb1nbppp/1pppp3/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 8,4.58,w,15fa8d64-e4fb-11ee-ba9f-6cfe544c0428,win,60
3672,h2h4,d3d4,r3k1nr/pb1n1ppp/1pppp3/6q1/2P5/2NP2P1/PP2PPBP/R2Q1RK1 w kq - 0 10,0.8599999999999994,w,15fa8d64-e4fb-11ee-ba9f-6cfe544c0428,win,60
3673,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.38,w,35533114-e4fc-11ee-ba9f-6cfe544c0428,checkmated,60
3674,b1c3,d2d4,rnbqk1nr/pp1p1ppp/2p5/4p3/2P5/6P1/PP1PPKBP/RNBQ2NR w kq - 0 5,0.4299999999999997,w,35533114-e4fc-11ee-ba9f-6cfe544c0428,checkmated,60
3675,g1f3,d2d4,rnbqk2r/pp1p1ppp/2p2n2/4p3/2P5/2N3P1/PP1PPKBP/R1BQ2NR w kq - 2 6,0.7199999999999998,w,35533114-e4fc-11ee-ba9f-6cfe544c0428,checkmated,60
3676,h1f1,d2d4,rnbqk2r/pp3ppp/2p2n2/3pp3/2P5/2N2NP1/PP1PPKBP/R1BQ3R w kq - 0 7,2.2800000000000002,w,35533114-e4fc-11ee-ba9f-6cfe544c0428,checkmated,60
3677,d1b3,d2d4,r1bqkb1r/pp2pppp/5n2/2pPn3/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 6,1.0100000000000002,w,e249f3ac-e4fd-11ee-ba9f-6cfe544c0428,win,60
3678,a6a4,a6b6,1r2kb1r/p4ppp/Qq2bn2/2p1n3/8/2N3P1/PP1PPPBP/R1B1K1NR w KQk - 3 10,1.2199999999999998,w,e249f3ac-e4fd-11ee-ba9f-6cfe544c0428,win,60
3679,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.38,w,d05af82d-e4ff-11ee-ba9f-6cfe544c0428,checkmated,60
3680,c2c4,g2d5,rn1qkbnr/pppbpppp/8/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.3899999999999999,w,d05af82d-e4ff-11ee-ba9f-6cfe544c0428,checkmated,60
3681,g2d5,g1f3,rn1qkbnr/ppp1pppp/8/3b4/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.43999999999999995,w,d05af82d-e4ff-11ee-ba9f-6cfe544c0428,checkmated,60
3682,f3e5,e1g1,rn2kbnr/ppp2ppp/2q5/4p3/8/1QN2NP1/PP1PPP1P/R1B1K2R w KQkq - 4 9,2.1799999999999997,w,d05af82d-e4ff-11ee-ba9f-6cfe544c0428,checkmated,60
3683,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,11b33bba-e505-11ee-ba9f-6cfe544c0428,checkmated,60
3684,g1f3,e2e3,r1bqk2r/pppp1ppp/2n4n/2b1p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 5,0.32999999999999996,w,11b33bba-e505-11ee-ba9f-6cfe544c0428,checkmated,60
3685,h3g4,e2e3,r1bqk2r/ppp2pp1/2np4/2b1p2p/2P3n1/2N2NPP/PP1PPPB1/R1BQ1RK1 w kq - 0 8,0.9599999999999997,w,11b33bba-e505-11ee-ba9f-6cfe544c0428,checkmated,60
3686,f3h4,f3h2,r1bqk2r/ppp2pp1/2np4/2b1p3/2P3p1/2N2NP1/PP1PPPB1/R1BQ1RK1 w kq - 0 9,0.7200000000000001,w,11b33bba-e505-11ee-ba9f-6cfe544c0428,checkmated,60
3687,d2d3,c3e4,r1bqk2r/ppp2p2/2np4/2b1p1p1/2P3pN/2N3P1/PP1PPPB1/R1BQ1RK1 w kq - 0 10,2.79,w,11b33bba-e505-11ee-ba9f-6cfe544c0428,checkmated,60
3688,b1c3,c1b2,rnbqk1nr/pppppp1p/6p1/8/2P5/6P1/Pb1PPPBP/RNBQK1NR w KQkq - 0 4,11.23,w,1c7c846d-e50a-11ee-ba9f-6cfe544c0428,timeout,60
3689,c3b4,h2h4,rnbq1rk1/pppppp1p/5np1/8/2P5/2Q3P1/PB1PPPBP/4K1NR w K - 3 8,1.3000000000000003,w,1c7c846d-e50a-11ee-ba9f-6cfe544c0428,timeout,60
3690,g1f3,h2h4,r1bq1rk1/ppp1pp1p/2np1np1/8/2P5/1Q4P1/PB1PPPBP/4K1NR w K - 0 10,0.3099999999999996,w,1c7c846d-e50a-11ee-ba9f-6cfe544c0428,timeout,60
3691,b1c3,e2e4,r2qk1nr/pbppbppp/1pn1p3/8/2P5/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 1 6,0.41000000000000014,w,a6dffb27-e513-11ee-ba9f-6cfe544c0428,timeout,60
3692,d2d3,d2d4,r2qk1nr/pbpp1ppp/1pn1pb2/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 3 7,1.2399999999999998,w,a6dffb27-e513-11ee-ba9f-6cfe544c0428,timeout,60
3693,d1b3,c3e4,r2qk2r/pbppnppp/1pn1pb2/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 8,0.6700000000000002,w,a6dffb27-e513-11ee-ba9f-6cfe544c0428,timeout,60
3694,f3g5,f3e5,r2qk2r/pbppnppp/1p2pb2/4n3/2P5/1QNP1NP1/PP2PPBP/R1B2RK1 w kq - 3 9,1.9300000000000002,w,a6dffb27-e513-11ee-ba9f-6cfe544c0428,timeout,60
3695,c1g5,c1e3,r1bq1rk1/pp1p1pbp/2n1pnp1/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 0 8,0.37,w,4525ead8-e519-11ee-ba9f-6cfe544c0428,timeout,60
3696,c4d5,d1c1,r1bq1rk1/pp3pbp/2n1pnp1/2pp2B1/2P5/2NP1NP1/PP2PPBP/R2Q1RK1 w - - 0 9,0.38,w,4525ead8-e519-11ee-ba9f-6cfe544c0428,timeout,60
3697,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.47,w,9ebe03ab-e519-11ee-ba9f-6cfe544c0428,win,60
3698,c4b3,g1f3,rn1qkb1r/pp1b1ppp/2p1pn2/8/2Q5/2N3P1/PP1PPPBP/R1B1K1NR w KQkq - 0 7,0.87,w,9ebe03ab-e519-11ee-ba9f-6cfe544c0428,win,60
3699,g2c6,g1f3,r2q1rk1/p2b1ppp/Q1pbpn2/8/8/2N3P1/PP1PPPBP/R1B1K1NR w KQ - 1 10,0.4400000000000004,w,9ebe03ab-e519-11ee-ba9f-6cfe544c0428,win,60
3700,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.43000000000000005,w,a302edf6-e526-11ee-ba9f-6cfe544c0428,timeout,60
3701,c4d5,f3e5,r1bqk2r/ppp2ppp/2n2n2/2bpp3/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,0.67,w,a302edf6-e526-11ee-ba9f-6cfe544c0428,timeout,60
3702,c4d5,d2d4,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.38,w,b6222ac6-e52f-11ee-ba9f-6cfe544c0428,timevsinsufficient,60
3703,d2d3,f3d4,r1bqk2r/p1p2ppp/1pnbp3/8/8/2P2NP1/P2PPPBP/R1BQ1RK1 w kq - 0 9,2.3200000000000003,w,b6222ac6-e52f-11ee-ba9f-6cfe544c0428,timevsinsufficient,60
3704,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.37,w,9b98299e-e532-11ee-ba9f-6cfe544c0428,win,60
3705,c2c4,g1f3,rnbqkbnr/pp2pppp/2p5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.33,w,9b98299e-e532-11ee-ba9f-6cfe544c0428,win,60
3706,c4d5,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.39,w,9b98299e-e532-11ee-ba9f-6cfe544c0428,win,60
3707,d2d3,c1a3,r1bqk2r/pp3ppp/2n1pn2/3p4/8/2P2NP1/P2PPPBP/R1BQ1RK1 w kq - 1 9,1.05,w,9b98299e-e532-11ee-ba9f-6cfe544c0428,win,60
3708,d2d3,d2d4,r1bqk2r/pp2bppp/2nppn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 2 7,0.35999999999999993,w,7eacfbd8-e534-11ee-ba9f-6cfe544c0428,win,60
3709,c1g5,d3d4,r2qk2r/pp1bbppp/2nppn2/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 8,0.41,w,7eacfbd8-e534-11ee-ba9f-6cfe544c0428,win,60
3710,b1c3,g1f3,rnbqkbnr/pp3ppp/4p3/2pp4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.7899999999999999,w,84861108-e535-11ee-ba9f-6cfe544c0428,resigned,60
3711,b1d2,f2f4,rnbqkb1r/pp4pp/4pn2/2p2p2/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 1 7,0.78,w,84861108-e535-11ee-ba9f-6cfe544c0428,resigned,60
3712,d2b3,b2b4,rnbqkb1r/pp4pp/5n2/2p1pp2/2Pp4/3P2P1/PP1NPPBP/R1BQK1NR w KQkq - 0 8,0.53,w,84861108-e535-11ee-ba9f-6cfe544c0428,resigned,60
3713,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,fda5a4e7-e536-11ee-ba9f-6cfe544c0428,timeout,60
3714,d2d3,d2d4,rnbqk1nr/pppp2pp/8/4pp2/2P5/6P1/PP1PPKBP/RNBQ2NR w kq - 0 5,0.5499999999999998,w,fda5a4e7-e536-11ee-ba9f-6cfe544c0428,timeout,60
3715,c1g5,g1f3,rnbqk2r/pppp2pp/5n2/4pp2/2P5/3P2P1/PP2PKBP/RNBQ2NR w kq - 1 6,5.970000000000001,w,fda5a4e7-e536-11ee-ba9f-6cfe544c0428,timeout,60
3716,b1d2,b1c3,rnb1k2r/pp1p2pp/2p2q2/4pp2/2P5/3P2P1/PP2PKBP/RN1Q2NR w kq - 0 8,0.5099999999999998,w,fda5a4e7-e536-11ee-ba9f-6cfe544c0428,timeout,60
